Date,AAPL,MSFT,NVDA,TSLA,VOO,AMZN,GOOGL,META,BRK-B,JPM
2025-08-28,232.55999755859375,509.6400146484375,180.1699981689453,345.9800109863281,596.52001953125,231.60000610351562,211.63999938964844,751.1099853515625,499.8599853515625,301.07000732421875
2025-08-29,232.13999938964844,506.69000244140625,174.17999267578125,333.8699951171875,593.0800170898438,229.0,212.91000366210938,738.7000122070312,502.9800109863281,301.4200134277344
2025-09-02,229.72000122070312,505.1199951171875,170.77999877929688,329.3599853515625,588.7100219726562,225.33999633789062,211.35000610351562,735.1099853515625,501.1400146484375,299.70001220703125
2025-09-03,238.47000122070312,505.3500061035156,170.6199951171875,334.0899963378906,591.719970703125,225.99000549316406,230.66000366210938,737.0499877929688,501.489990234375,299.510009765625
2025-09-04,239.77999877929688,507.9700012207031,171.66000366210938,338.5299987792969,596.5900268554688,235.67999267578125,232.3000030517578,748.6500244140625,506.9100036621094,303.82000732421875
2025-09-05,239.69000244140625,495.0,167.02000427246094,350.8399963378906,594.9600219726562,232.3300018310547,235.0,752.4500122070312,499.7699890136719,294.3800048828125
2025-09-08,237.8800048828125,498.20001220703125,168.30999755859375,346.3999938964844,596.5,235.83999633789062,234.0399932861328,752.2999877929688,493.7799987792969,292.9100036621094
2025-09-09,234.35000610351562,498.4100036621094,170.75999450683594,346.9700012207031,597.9500122070312,238.24000549316406,239.6300048828125,765.7000122070312,492.7200012207031,297.8500061035156
2025-09-10,226.7899932861328,500.3699951171875,177.3300018310547,347.7900085449219,599.6799926757812,230.3300018310547,239.1699981689453,751.97998046875,490.0799865722656,300.5400085449219
2025-09-11,230.02999877929688,501.010009765625,177.1699981689453,368.80999755859375,604.5700073242188,229.9499969482422,240.3699951171875,750.9000244140625,496.9100036621094,305.55999755859375
2025-09-12,234.07000732421875,509.8999938964844,177.82000732421875,395.94000244140625,604.4400024414062,228.14999389648438,240.8000030517578,755.5900268554688,493.739990234375,306.9100036621094
2025-09-15,236.6999969482422,515.3599853515625,177.75,410.0400085449219,607.5900268554688,231.42999267578125,251.61000061035156,764.7000122070312,491.5400085449219,308.8999938964844
2025-09-16,238.14999389648438,509.0400085449219,174.8800048828125,421.6199951171875,606.7899780273438,234.0500030517578,251.16000366210938,779.0,490.989990234375,309.19000244140625
2025-09-17,238.99000549316406,510.0199890136719,170.2899932861328,425.8599853515625,606.0900268554688,231.6199951171875,249.52999877929688,775.719970703125,492.3299865722656,311.75
2025-09-18,237.8800048828125,508.45001220703125,176.24000549316406,416.8500061035156,608.9400024414062,231.22999572753906,252.02999877929688,780.25,490.5,313.2300109863281
2025-09-19,245.5,517.9299926757812,176.6699981689453,426.07000732421875,611.780029296875,231.47999572753906,254.72000122070312,778.3800048828125,492.8500061035156,314.7799987792969
2025-09-22,256.0799865722656,514.4500122070312,183.61000061035156,434.2099914550781,614.760009765625,227.6300048828125,252.52999877929688,765.1599731445312,493.7099914550781,312.44000244140625
2025-09-23,254.42999267578125,509.2300109863281,178.42999267578125,425.8500061035156,611.5399780273438,220.7100067138672,251.66000366210938,755.4000244140625,494.1000061035156,312.739990234375
2025-09-24,252.30999755859375,510.1499938964844,176.97000122070312,442.7900085449219,609.5,220.2100067138672,247.13999938964844,760.6599731445312,497.0899963378906,313.4200134277344
2025-09-25,256.8699951171875,507.0299987792969,177.69000244140625,423.3900146484375,606.5900268554688,218.14999389648438,245.7899932861328,748.9099731445312,494.9599914550781,313.45001220703125
2025-09-26,255.4600067138672,511.4599914550781,178.19000244140625,440.3999938964844,610.1599731445312,219.77999877929688,246.5399932861328,743.75,500.0299987792969,316.05999755859375
2025-09-29,254.42999267578125,514.5999755859375,181.85000610351562,443.2099914550781,610.1300048828125,222.1699981689453,244.0500030517578,743.4000244140625,499.25,315.69000244140625
2025-09-30,254.6300048828125,517.9500122070312,186.5800018310547,444.7200012207031,612.3800048828125,219.57000732421875,243.10000610351562,734.3800048828125,502.739990234375,315.42999267578125
2025-10-01,255.4499969482422,519.7100219726562,187.24000549316406,459.4599914550781,614.5700073242188,220.6300048828125,244.89999389648438,717.3400268554688,498.20001220703125,310.7099914550781
2025-10-02,257.1300048828125,515.739990234375,188.88999938964844,436.0,615.25,222.41000366210938,245.69000244140625,727.0499877929688,495.9200134277344,307.54998779296875
2025-10-03,258.0199890136719,517.3499755859375,187.6199951171875,429.8299865722656,615.2999877929688,219.50999450683594,245.35000610351562,710.5599975585938,498.75,310.0299987792969
2025-10-06,256.69000244140625,528.5700073242188,185.5399932861328,453.25,617.4000244140625,220.89999389648438,250.42999267578125,715.6599731445312,500.0199890136719,309.17999267578125
2025-10-07,256.4800109863281,523.97998046875,185.0399932861328,433.0899963378906,615.2000122070312,221.77999877929688,245.75999450683594,713.0800170898438,502.29998779296875,307.69000244140625
2025-10-08,258.05999755859375,524.8499755859375,189.11000061035156,438.69000244140625,618.77001953125,225.22000122070312,244.6199951171875,717.8400268554688,499.8399963378906,304.0299987792969
2025-10-09,254.0399932861328,522.4000244140625,192.57000732421875,435.5400085449219,617.0999755859375,227.74000549316406,241.52999877929688,733.510009765625,496.739990234375,305.5299987792969
2025-10-10,245.27000427246094,510.9599914550781,183.16000366210938,413.489990234375,600.510009765625,216.3699951171875,236.57000732421875,705.2999877929688,489.1300048828125,300.8900146484375
2025-10-13,247.66000366210938,514.0499877929688,188.32000732421875,435.8999938964844,609.6099853515625,220.07000732421875,244.14999389648438,715.7000122070312,491.92999267578125,307.9700012207031
2025-10-14,247.77000427246094,513.5700073242188,180.02999877929688,429.239990234375,608.75,216.38999938964844,245.4499969482422,708.6500244140625,495.9700012207031,302.0799865722656
2025-10-15,249.33999633789062,513.4299926757812,179.8300018310547,435.1499938964844,611.4299926757812,215.57000732421875,251.02999877929688,717.5499877929688,496.3900146484375,305.69000244140625
